"date","branch_office_id","sucursal","ventas","mes","dia","year","dia_semana"
"2024-02-03","55","TOTTUS SAN BERNARDO ESTACION","64159","2","3","2024","sábado"
"2024-02-03","56","STRIP IRARRAZAVAL","25042","2","3","2024","sábado"
"2024-02-03","65","LIDER OSORNO","354706","2","3","2024","sábado"
"2024-02-03","69","LIDER PUERTO MONTT","42437","2","3","2024","sábado"
"2024-02-03","70","LIDER PUERTO VARAS","45799","2","3","2024","sábado"
"2024-02-03","74","STA ISABEL LOS ANGELES","162479","2","3","2024","sábado"
"2024-02-03","76","LIDER TALAGANTE","217647","2","3","2024","sábado"
"2024-02-03","79","LIDER VALDIVIA","42773","2","3","2024","sábado"
"2024-02-03","89","LIDER GRAN AVENIDA","33151","2","3","2024","sábado"
"2024-02-03","90","LIDER RANCAGUA","168235","2","3","2024","sábado"
"2024-02-03","92","LIDER LIMACHE","129497","2","3","2024","sábado"
"2024-02-03","93","LIDER OVALLE","65840","2","3","2024","sábado"
"2024-02-03","96","LIDER TOBALABA","36092","2","3","2024","sábado"
"2024-02-03","99","LIDER COPIAPO","128446","2","3","2024","sábado"
"2024-02-03","100","STRIP TALCA","71513","2","3","2024","sábado"
"2024-02-03","101","LIDER QUILIN","402437","2","3","2024","sábado"
"2024-02-03","103","TOTTUS LOS ANGELES","93740","2","3","2024","sábado"
"2024-02-03","105","LIDER LOS ANGELES","131176","2","3","2024","sábado"
"2024-02-03","106","LIDER ALAMEDA","564328","2","3","2024","sábado"
"2024-02-03","107","EDIFICIO BüHLER","97941","2","3","2024","sábado"
"2024-02-03","109","JUMBO LOS ANGELES","697984","2","3","2024","sábado"
"2024-02-03","110","LIDER QUILLOTA","554495","2","3","2024","sábado"
"2024-02-04","1","UNIMARC EL PAMPINO","151303","2","4","2024","domingo"
"2024-02-04","5","UNIMARC LA SERENA","145537","2","4","2024","domingo"
"2024-02-04","8","STA ISABEL REÑACA","142815","2","4","2024","domingo"
"2024-02-04","22","TOTTUS NATANIEL","170084","2","4","2024","domingo"
"2024-02-04","33","EL MUSEO","34916","2","4","2024","domingo"
"2024-02-04","34","MALL CENTRO","262101","2","4","2024","domingo"
"2024-02-04","35","MALL MELIPILLA","1018991","2","4","2024","domingo"
"2024-02-04","38","MALL SAN BERNARDO","579663","2","4","2024","domingo"
"2024-02-04","50","TOTTUS TALAGANTE","151294","2","4","2024","domingo"
"2024-02-04","55","TOTTUS SAN BERNARDO ESTACION","71471","2","4","2024","domingo"
"2024-02-04","92","LIDER LIMACHE","59243","2","4","2024","domingo"
"2024-02-04","101","LIDER QUILIN","293782","2","4","2024","domingo"
"2024-02-04","110","LIDER QUILLOTA","2395","2","4","2024","domingo"
"2024-02-05","1","UNIMARC EL PAMPINO","510588","2","5","2024","lunes"
"2024-02-05","2","UNIMARC EL PARQUE","117731","2","5","2024","lunes"
"2024-02-05","5","UNIMARC LA SERENA","727562","2","5","2024","lunes"
"2024-02-05","6","UNIMARC OVALLE","325925","2","5","2024","lunes"
"2024-02-05","7","UNIMARC QUILLOTA","186765","2","5","2024","lunes"
"2024-02-05","8","STA ISABEL REÑACA","310211","2","5","2024","lunes"
"2024-02-05","9","STA ISABEL LOS CARRERAS","147185","2","5","2024","lunes"
"2024-02-05","10","STA ISABEL VALPARAISO","26639","2","5","2024","lunes"
"2024-02-05","11","STA ISABEL CLAUDIO VICUÑA","155882","2","5","2024","lunes"
"2024-02-05","14","MALL PASEO DEL VALLE","470547","2","5","2024","lunes"
"2024-02-05","15","UNIMARC VIÑA","31134","2","5","2024","lunes"
"2024-02-05","16","ALVI MAIPU","117353","2","5","2024","lunes"
"2024-02-05","17","UNIMARC FCO. BILBAO","53319","2","5","2024","lunes"
"2024-02-05","19","UNIMARC LOS MILITARES","190756","2","5","2024","lunes"
"2024-02-05","20","MEDS MAIPU","432185","2","5","2024","lunes"
"2024-02-05","21","SODIMAC ÑUBLE","237437","2","5","2024","lunes"
"2024-02-05","22","TOTTUS NATANIEL","225378","2","5","2024","lunes"
"2024-02-05","23","TOTTUS SAN BERNARDO","660588","2","5","2024","lunes"
"2024-02-05","24","TOTTUS VICUÑA MACKENNA","39034","2","5","2024","lunes"
"2024-02-05","26","UNIMARC CHILLAN","517059","2","5","2024","lunes"
"2024-02-05","27","UNIMARC OSORNO","391387","2","5","2024","lunes"
"2024-02-05","29","UNIMARC CONCEPCION","163446","2","5","2024","lunes"
"2024-02-05","32","UNIMARC LINARES","238067","2","5","2024","lunes"
"2024-02-05","33","EL MUSEO","54580","2","5","2024","lunes"
"2024-02-05","34","MALL CENTRO","709454","2","5","2024","lunes"
"2024-02-05","35","MALL MELIPILLA","1533361","2","5","2024","lunes"
"2024-02-05","38","MALL SAN BERNARDO","867059","2","5","2024","lunes"
"2024-02-05","41","TOTTUS CATEDRAL","180336","2","5","2024","lunes"
"2024-02-05","42","UNIV AUTONOMA","58613","2","5","2024","lunes"
"2024-02-05","43","M10 VILLA ALEMANA","28059","2","5","2024","lunes"
"2024-02-05","45","STRIP RECOLETA","130588","2","5","2024","lunes"
"2024-02-05","50","TOTTUS TALAGANTE","123084","2","5","2024","lunes"
"2024-02-05","54","STA ISABEL VILLA ALEMANA","126849","2","5","2024","lunes"
"2024-02-05","55","TOTTUS SAN BERNARDO ESTACION","128277","2","5","2024","lunes"
"2024-02-05","56","STRIP IRARRAZAVAL","98655","2","5","2024","lunes"
"2024-02-05","65","LIDER OSORNO","484202","2","5","2024","lunes"
"2024-02-05","69","LIDER PUERTO MONTT","104874","2","5","2024","lunes"
"2024-02-05","70","LIDER PUERTO VARAS","167017","2","5","2024","lunes"
"2024-02-05","74","STA ISABEL LOS ANGELES","432731","2","5","2024","lunes"
"2024-02-05","76","LIDER TALAGANTE","246807","2","5","2024","lunes"
"2024-02-05","78","EDIFICIO BANCOESTADO","181891","2","5","2024","lunes"
"2024-02-05","79","LIDER VALDIVIA","95588","2","5","2024","lunes"
"2024-02-05","81","STA ISABEL VIÑA","56092","2","5","2024","lunes"
"2024-02-05","84","STA ISABEL VICUÑA MACKENNA","57857","2","5","2024","lunes"
"2024-02-05","89","LIDER GRAN AVENIDA","115504","2","5","2024","lunes"
"2024-02-05","90","LIDER RANCAGUA","126218","2","5","2024","lunes"
"2024-02-05","92","LIDER LIMACHE","248194","2","5","2024","lunes"
"2024-02-05","93","LIDER OVALLE","129664","2","5","2024","lunes"
"2024-02-05","96","LIDER TOBALABA","38403","2","5","2024","lunes"
"2024-02-05","99","LIDER COPIAPO","147437","2","5","2024","lunes"
"2024-02-05","100","STRIP TALCA","100168","2","5","2024","lunes"
"2024-02-05","101","LIDER QUILIN","348110","2","5","2024","lunes"
"2024-02-05","103","TOTTUS LOS ANGELES","115840","2","5","2024","lunes"
"2024-02-05","105","LIDER LOS ANGELES","517900","2","5","2024","lunes"
"2024-02-05","106","LIDER ALAMEDA","605252","2","5","2024","lunes"
"2024-02-05","107","EDIFICIO BüHLER","220084","2","5","2024","lunes"
"2024-02-05","109","JUMBO LOS ANGELES","645799","2","5","2024","lunes"
"2024-02-05","110","LIDER QUILLOTA","352478","2","5","2024","lunes"
"2024-02-06","1","UNIMARC EL PAMPINO","426681","2","6","2024","martes"
"2024-02-06","2","UNIMARC EL PARQUE","96848","2","6","2024","martes"
"2024-02-06","5","UNIMARC LA SERENA","731008","2","6","2024","martes"
"2024-02-06","6","UNIMARC OVALLE","211302","2","6","2024","martes"
"2024-02-06","7","UNIMARC QUILLOTA","134202","2","6","2024","martes"
"2024-02-06","8","STA ISABEL REÑACA","240126","2","6","2024","martes"
"2024-02-06","9","STA ISABEL LOS CARRERAS","94328","2","6","2024","martes"
"2024-02-06","10","STA ISABEL VALPARAISO","30672","2","6","2024","martes"
"2024-02-06","11","STA ISABEL CLAUDIO VICUÑA","137521","2","6","2024","martes"
"2024-02-06","14","MALL PASEO DEL VALLE","405630","2","6","2024","martes"
"2024-02-06","15","UNIMARC VIÑA","67857","2","6","2024","martes"
"2024-02-06","16","ALVI MAIPU","82479","2","6","2024","martes"
"2024-02-06","17","UNIMARC FCO. BILBAO","81639","2","6","2024","martes"
"2024-02-06","19","UNIMARC LOS MILITARES","238614","2","6","2024","martes"
"2024-02-06","20","MEDS MAIPU","367479","2","6","2024","martes"
"2024-02-06","21","SODIMAC ÑUBLE","279202","2","6","2024","martes"
"2024-02-06","22","TOTTUS NATANIEL","282226","2","6","2024","martes"
"2024-02-06","23","TOTTUS SAN BERNARDO","536261","2","6","2024","martes"
"2024-02-06","24","TOTTUS VICUÑA MACKENNA","48025","2","6","2024","martes"
"2024-02-06","26","UNIMARC CHILLAN","471134","2","6","2024","martes"
"2024-02-06","27","UNIMARC OSORNO","373908","2","6","2024","martes"
"2024-02-06","29","UNIMARC CONCEPCION","209915","2","6","2024","martes"
"2024-02-06","32","UNIMARC LINARES","236681","2","6","2024","martes"
"2024-02-06","33","EL MUSEO","95462","2","6","2024","martes"
"2024-02-06","34","MALL CENTRO","746512","2","6","2024","martes"
"2024-02-06","35","MALL MELIPILLA","1315798","2","6","2024","martes"
"2024-02-06","38","MALL SAN BERNARDO","804875","2","6","2024","martes"
"2024-02-06","41","TOTTUS CATEDRAL","147479","2","6","2024","martes"
"2024-02-06","42","UNIV AUTONOMA","32815","2","6","2024","martes"
"2024-02-06","43","M10 VILLA ALEMANA","39504","2","6","2024","martes"
"2024-02-06","45","STRIP RECOLETA","115546","2","6","2024","martes"
"2024-02-06","50","TOTTUS TALAGANTE","133807","2","6","2024","martes"
"2024-02-06","54","STA ISABEL VILLA ALEMANA","102983","2","6","2024","martes"
"2024-02-06","55","TOTTUS SAN BERNARDO ESTACION","72437","2","6","2024","martes"
"2024-02-06","56","STRIP IRARRAZAVAL","80924","2","6","2024","martes"
"2024-02-06","65","LIDER OSORNO","409621","2","6","2024","martes"
"2024-02-06","69","LIDER PUERTO MONTT","92059","2","6","2024","martes"
"2024-02-06","70","LIDER PUERTO VARAS","179874","2","6","2024","martes"
"2024-02-06","74","STA ISABEL LOS ANGELES","403109","2","6","2024","martes"
"2024-02-06","76","LIDER TALAGANTE","216093","2","6","2024","martes"
"2024-02-06","78","EDIFICIO BANCOESTADO","183739","2","6","2024","martes"
"2024-02-06","79","LIDER VALDIVIA","115462","2","6","2024","martes"
"2024-02-06","81","STA ISABEL VIÑA","125379","2","6","2024","martes"
"2024-02-06","84","STA ISABEL VICUÑA MACKENNA","41723","2","6","2024","martes"
"2024-02-06","89","LIDER GRAN AVENIDA","117311","2","6","2024","martes"
"2024-02-06","90","LIDER RANCAGUA","104958","2","6","2024","martes"
"2024-02-06","92","LIDER LIMACHE","229873","2","6","2024","martes"
"2024-02-06","93","LIDER OVALLE","128194","2","6","2024","martes"
"2024-02-06","96","LIDER TOBALABA","41932","2","6","2024","martes"
"2024-02-06","99","LIDER COPIAPO","149286","2","6","2024","martes"
"2024-02-06","100","STRIP TALCA","78908","2","6","2024","martes"
"2024-02-06","101","LIDER QUILIN","313613","2","6","2024","martes"
"2024-02-06","103","TOTTUS LOS ANGELES","122605","2","6","2024","martes"
"2024-02-06","105","LIDER LOS ANGELES","506932","2","6","2024","martes"
"2024-02-06","106","LIDER ALAMEDA","462732","2","6","2024","martes"
"2024-02-06","107","EDIFICIO BüHLER","297647","2","6","2024","martes"
"2024-02-06","109","JUMBO LOS ANGELES","627815","2","6","2024","martes"
"2024-02-06","110","LIDER QUILLOTA","324160","2","6","2024","martes"
"2024-02-07","1","UNIMARC EL PAMPINO","377772","2","7","2024","miércoles"
"2024-02-07","2","UNIMARC EL PARQUE","107311","2","7","2024","miércoles"
"2024-02-07","5","UNIMARC LA SERENA","789832","2","7","2024","miércoles"
"2024-02-07","6","UNIMARC OVALLE","240084","2","7","2024","miércoles"
"2024-02-07","7","UNIMARC QUILLOTA","289496","2","7","2024","miércoles"
"2024-02-07","8","STA ISABEL REÑACA","242395","2","7","2024","miércoles"
"2024-02-07","9","STA ISABEL LOS CARRERAS","88739","2","7","2024","miércoles"
"2024-02-07","10","STA ISABEL VALPARAISO","37059","2","7","2024","miércoles"
"2024-02-07","11","STA ISABEL CLAUDIO VICUÑA","111513","2","7","2024","miércoles"
"2024-02-07","14","MALL PASEO DEL VALLE","324033","2","7","2024","miércoles"
"2024-02-07","15","UNIMARC VIÑA","42437","2","7","2024","miércoles"
"2024-02-07","16","ALVI MAIPU","67395","2","7","2024","miércoles"
"2024-02-07","17","UNIMARC FCO. BILBAO","42815","2","7","2024","miércoles"
"2024-02-07","19","UNIMARC LOS MILITARES","228824","2","7","2024","miércoles"
"2024-02-07","20","MEDS MAIPU","369160","2","7","2024","miércoles"
"2024-02-07","21","SODIMAC ÑUBLE","274497","2","7","2024","miércoles"
"2024-02-07","22","TOTTUS NATANIEL","219747","2","7","2024","miércoles"
"2024-02-07","23","TOTTUS SAN BERNARDO","416681","2","7","2024","miércoles"
"2024-02-07","24","TOTTUS VICUÑA MACKENNA","35294","2","7","2024","miércoles"
"2024-02-07","26","UNIMARC CHILLAN","518949","2","7","2024","miércoles"
"2024-02-07","27","UNIMARC OSORNO","290336","2","7","2024","miércoles"
"2024-02-07","29","UNIMARC CONCEPCION","144497","2","7","2024","miércoles"
"2024-02-07","32","UNIMARC LINARES","196134","2","7","2024","miércoles"
"2024-02-07","33","EL MUSEO","124958","2","7","2024","miércoles"
"2024-02-07","34","MALL CENTRO","608529","2","7","2024","miércoles"
"2024-02-07","35","MALL MELIPILLA","1188067","2","7","2024","miércoles"
"2024-02-07","38","MALL SAN BERNARDO","723193","2","7","2024","miércoles"
"2024-02-07","41","TOTTUS CATEDRAL","148488","2","7","2024","miércoles"
"2024-02-07","42","UNIV AUTONOMA","37731","2","7","2024","miércoles"
"2024-02-07","43","M10 VILLA ALEMANA","27429","2","7","2024","miércoles"
"2024-02-07","45","STRIP RECOLETA","94916","2","7","2024","miércoles"
"2024-02-07","50","TOTTUS TALAGANTE","109193","2","7","2024","miércoles"
"2024-02-07","54","STA ISABEL VILLA ALEMANA","64370","2","7","2024","miércoles"
"2024-02-07","55","TOTTUS SAN BERNARDO ESTACION","100210","2","7","2024","miércoles"
"2024-02-07","56","STRIP IRARRAZAVAL","89328","2","7","2024","miércoles"
"2024-02-07","65","LIDER OSORNO","398488","2","7","2024","miércoles"
"2024-02-07","69","LIDER PUERTO MONTT","103025","2","7","2024","miércoles"
"2024-02-07","70","LIDER PUERTO VARAS","116597","2","7","2024","miércoles"
"2024-02-07","74","STA ISABEL LOS ANGELES","350294","2","7","2024","miércoles"
"2024-02-07","76","LIDER TALAGANTE","170883","2","7","2024","miércoles"
"2024-02-07","78","EDIFICIO BANCOESTADO","209874","2","7","2024","miércoles"
"2024-02-07","79","LIDER VALDIVIA","99580","2","7","2024","miércoles"
"2024-02-07","81","STA ISABEL VIÑA","50715","2","7","2024","miércoles"
"2024-02-07","84","STA ISABEL VICUÑA MACKENNA","29748","2","7","2024","miércoles"
"2024-02-07","89","LIDER GRAN AVENIDA","73824","2","7","2024","miércoles"
"2024-02-07","90","LIDER RANCAGUA","113824","2","7","2024","miércoles"
"2024-02-07","92","LIDER LIMACHE","208740","2","7","2024","miércoles"
"2024-02-07","93","LIDER OVALLE","108613","2","7","2024","miércoles"
"2024-02-07","96","LIDER TOBALABA","34874","2","7","2024","miércoles"
"2024-02-07","99","LIDER COPIAPO","130630","2","7","2024","miércoles"
"2024-02-07","100","STRIP TALCA","73024","2","7","2024","miércoles"
"2024-02-07","101","LIDER QUILIN","250335","2","7","2024","miércoles"
"2024-02-07","103","TOTTUS LOS ANGELES","118235","2","7","2024","miércoles"
"2024-02-07","105","LIDER LOS ANGELES","489285","2","7","2024","miércoles"
"2024-02-07","106","LIDER ALAMEDA","438699","2","7","2024","miércoles"
"2024-02-07","107","EDIFICIO BüHLER","327437","2","7","2024","miércoles"
"2024-02-07","109","JUMBO LOS ANGELES","598024","2","7","2024","miércoles"
"2024-02-07","110","LIDER QUILLOTA","301847","2","7","2024","miércoles"
"2024-02-08","1","UNIMARC EL PAMPINO","400127","2","8","2024","jueves"
"2024-02-08","2","UNIMARC EL PARQUE","122479","2","8","2024","jueves"
"2024-02-08","5","UNIMARC LA SERENA","740202","2","8","2024","jueves"
"2024-02-08","6","UNIMARC OVALLE","222143","2","8","2024","jueves"
"2024-02-08","7","UNIMARC QUILLOTA","201218","2","8","2024","jueves"
"2024-02-08","8","STA ISABEL REÑACA","345925","2","8","2024","jueves"
"2024-02-08","9","STA ISABEL LOS CARRERAS","94076","2","8","2024","jueves"
"2024-02-08","10","STA ISABEL VALPARAISO","40798","2","8","2024","jueves"
"2024-02-08","11","STA ISABEL CLAUDIO VICUÑA","109580","2","8","2024","jueves"
"2024-02-08","14","MALL PASEO DEL VALLE","345672","2","8","2024","jueves"
"2024-02-08","15","UNIMARC VIÑA","66176","2","8","2024","jueves"
"2024-02-08","16","ALVI MAIPU","73739","2","8","2024","jueves"
"2024-02-08","17","UNIMARC FCO. BILBAO","55882","2","8","2024","jueves"
"2024-02-08","19","UNIMARC LOS MILITARES","245588","2","8","2024","jueves"
"2024-02-08","20","MEDS MAIPU","304832","2","8","2024","jueves"
"2024-02-08","21","SODIMAC ÑUBLE","312689","2","8","2024","jueves"
"2024-02-08","22","TOTTUS NATANIEL","236008","2","8","2024","jueves"
"2024-02-08","23","TOTTUS SAN BERNARDO","419413","2","8","2024","jueves"
"2024-02-08","24","TOTTUS VICUÑA MACKENNA","29916","2","8","2024","jueves"
"2024-02-08","26","UNIMARC CHILLAN","443824","2","8","2024","jueves"
"2024-02-08","27","UNIMARC OSORNO","262899","2","8","2024","jueves"
"2024-02-08","29","UNIMARC CONCEPCION","146890","2","8","2024","jueves"
"2024-02-08","32","UNIMARC LINARES","225589","2","8","2024","jueves"
"2024-02-08","33","EL MUSEO","88824","2","8","2024","jueves"
"2024-02-08","34","MALL CENTRO","620841","2","8","2024","jueves"
"2024-02-08","35","MALL MELIPILLA","1313781","2","8","2024","jueves"
"2024-02-08","38","MALL SAN BERNARDO","678824","2","8","2024","jueves"
"2024-02-08","41","TOTTUS CATEDRAL","99706","2","8","2024","jueves"
"2024-02-08","42","UNIV AUTONOMA","34076","2","8","2024","jueves"
"2024-02-08","43","M10 VILLA ALEMANA","26597","2","8","2024","jueves"
"2024-02-08","45","STRIP RECOLETA","166303","2","8","2024","jueves"
"2024-02-08","50","TOTTUS TALAGANTE","132504","2","8","2024","jueves"
"2024-02-08","54","STA ISABEL VILLA ALEMANA","71849","2","8","2024","jueves"
"2024-02-08","55","TOTTUS SAN BERNARDO ESTACION","98445","2","8","2024","jueves"
"2024-02-08","56","STRIP IRARRAZAVAL","60336","2","8","2024","jueves"
"2024-02-08","65","LIDER OSORNO","302899","2","8","2024","jueves"
"2024-02-08","69","LIDER PUERTO MONTT","51933","2","8","2024","jueves"
"2024-02-08","70","LIDER PUERTO VARAS","136764","2","8","2024","jueves"
"2024-02-08","74","STA ISABEL LOS ANGELES","310084","2","8","2024","jueves"
"2024-02-08","76","LIDER TALAGANTE","172647","2","8","2024","jueves"
"2024-02-08","78","EDIFICIO BANCOESTADO","299033","2","8","2024","jueves"
"2024-02-08","79","LIDER VALDIVIA","92017","2","8","2024","jueves"
"2024-02-08","81","STA ISABEL VIÑA","41429","2","8","2024","jueves"
"2024-02-08","84","STA ISABEL VICUÑA MACKENNA","45546","2","8","2024","jueves"
"2024-02-08","89","LIDER GRAN AVENIDA","88697","2","8","2024","jueves"
"2024-02-08","90","LIDER RANCAGUA","101387","2","8","2024","jueves"
"2024-02-08","92","LIDER LIMACHE","213235","2","8","2024","jueves"
"2024-02-08","93","LIDER OVALLE","126261","2","8","2024","jueves"
"2024-02-08","96","LIDER TOBALABA","53698","2","8","2024","jueves"
"2024-02-08","99","LIDER COPIAPO","141680","2","8","2024","jueves"
"2024-02-08","100","STRIP TALCA","114874","2","8","2024","jueves"
"2024-02-08","101","LIDER QUILIN","220377","2","8","2024","jueves"
"2024-02-08","103","TOTTUS LOS ANGELES","164958","2","8","2024","jueves"
"2024-02-08","105","LIDER LOS ANGELES","528571","2","8","2024","jueves"
"2024-02-08","106","LIDER ALAMEDA","448403","2","8","2024","jueves"
"2024-02-08","107","EDIFICIO BüHLER","317436","2","8","2024","jueves"
"2024-02-08","109","JUMBO LOS ANGELES","652857","2","8","2024","jueves"
"2024-02-08","110","LIDER QUILLOTA","328193","2","8","2024","jueves"
"2024-02-09","1","UNIMARC EL PAMPINO","486849","2","9","2024","viernes"
"2024-02-09","2","UNIMARC EL PARQUE","138614","2","9","2024","viernes"
